CODE,NAME,DISEASE,BASE_ANTIGEN,INTRO_YEAR,CASES_BEFORE,CASES_AFTER,ABS_CHANGE,PCT_CHANGE
DNK,Denmark,TETANUS,TTCV5,2018.0,0.7575757575757576,0.4166666666666667,-0.3409090909090909,-44.99999999999999
DNK,Denmark,TETANUS,TTCV6,2018.0,0.7575757575757576,0.4166666666666667,-0.3409090909090909,-44.99999999999999
DOM,Dominican Republic,TETANUS,TTCV4,2018.0,32.973684210526315,17.416666666666668,-15.557017543859647,-47.18010109071561
DOM,Dominican Republic,TETANUS,TTCV5,2018.0,32.973684210526315,17.416666666666668,-15.557017543859647,-47.18010109071561
DOM,Dominican Republic,TETANUS,TTCV6,2018.0,32.973684210526315,17.416666666666668,-15.557017543859647,-47.18010109071561
DZA,Algeria,TETANUS,TT2PLUS,1981.0,86.0,31.808823529411764,-54.19117647058823,-63.012995896032834
DZA,Algeria,TETANUS,TTCV4,2018.0,35.65079365079365,0.5,-35.15079365079365,-98.59750667853963
DZA,Algeria,TETANUS,TTCV5,2018.0,35.65079365079365,0.5,-35.15079365079365,-98.59750667853963
DZA,Algeria,TETANUS,TTCV6,2018.0,35.65079365079365,0.5,-35.15079365079365,-98.59750667853963
ECU,Ecuador,TETANUS,TTCV4,2018.0,56.25333333333333,9.2,-47.05333333333333,-83.64541360511969
ECU,Ecuador,TETANUS,TTCV5,2018.0,56.25333333333333,9.2,-47.05333333333333,-83.64541360511969
ECU,Ecuador,TETANUS,TTCV6,2018.0,56.25333333333333,9.2,-47.05333333333333,-83.64541360511969
EGY,Egypt,TETANUS,TTCV4,2018.0,2636.735294117647,1.5,-2635.235294117647,-99.94311146805876
EGY,Egypt,TETANUS,TTCV5,2018.0,2636.735294117647,1.5,-2635.235294117647,-99.94311146805876
EGY,Egypt,TETANUS,TTCV6,2018.0,2636.735294117647,1.5,-2635.235294117647,-99.94311146805876
ERI,Eritrea,TETANUS,TTCV4,2018.0,5.511627906976744,1.3333333333333333,-4.178294573643411,-75.80872011251759
ERI,Eritrea,TETANUS,TTCV5,2018.0,5.511627906976744,1.3333333333333333,-4.178294573643411,-75.80872011251759
ERI,Eritrea,TETANUS,TTCV6,2018.0,5.511627906976744,1.3333333333333333,-4.178294573643411,-75.80872011251759
ESP,Spain,TETANUS,TT2PLUS,1981.0,500.0,17.176470588235293,-482.8235294117647,-96.56470588235294
ESP,Spain,TETANUS,TTCV4,2018.0,29.087719298245613,0.8333333333333334,-28.25438596491228,-97.1351025331725
ESP,Spain,TETANUS,TTCV5,2018.0,29.087719298245613,0.8333333333333334,-28.25438596491228,-97.1351025331725
ESP,Spain,TETANUS,TTCV6,2018.0,29.087719298245613,0.8333333333333334,-28.25438596491228,-97.1351025331725
EST,Estonia,TETANUS,TTCV4,2018.0,0.4074074074074074,0.16666666666666666,-0.24074074074074073,-59.09090909090909
EST,Estonia,TETANUS,TTCV5,2018.0,0.4074074074074074,0.16666666666666666,-0.24074074074074073,-59.09090909090909
EST,Estonia,TETANUS,TTCV6,2018.0,0.4074074074074074,0.16666666666666666,-0.24074074074074073,-59.09090909090909
ETH,Ethiopia,TETANUS,TTCV4,2018.0,220.9090909090909,40.0,-180.9090909090909,-81.89300411522635
ETH,Ethiopia,TETANUS,TTCV5,2018.0,220.9090909090909,40.0,-180.9090909090909,-81.89300411522635
ETH,Ethiopia,TETANUS,TTCV6,2018.0,220.9090909090909,40.0,-180.9090909090909,-81.89300411522635
FIN,Finland,TETANUS,TT2PLUS,1981.0,2.0,1.0196078431372548,-0.9803921568627452,-49.01960784313726
FIN,Finland,TETANUS,TTCV4,2018.0,1.302325581395349,0.0,-1.302325581395349,-100.0
FIN,Finland,TETANUS,TTCV5,2018.0,1.302325581395349,0.0,-1.302325581395349,-100.0
FIN,Finland,TETANUS,TTCV6,2018.0,1.302325581395349,0.0,-1.302325581395349,-100.0
FJI,Fiji,TETANUS,TTCV4,2018.0,0.29411764705882354,4.0,3.7058823529411766,1260.0
FJI,Fiji,TETANUS,TTCV5,2018.0,0.29411764705882354,4.0,3.7058823529411766,1260.0
FJI,Fiji,TETANUS,TTCV6,2018.0,0.29411764705882354,4.0,3.7058823529411766,1260.0
FRA,France,TETANUS,TT2PLUS,1981.0,208.0,26.157894736842106,-181.8421052631579,-87.42408906882591
FRA,France,TETANUS,TTCV4,2018.0,34.38775510204081,1.5555555555555556,-32.832199546485256,-95.47642598087701
FRA,France,TETANUS,TTCV5,2018.0,34.38775510204081,1.5555555555555556,-32.832199546485256,-95.47642598087701
FRA,France,TETANUS,TTCV6,2018.0,34.38775510204081,1.5555555555555556,-32.832199546485256,-95.47642598087701
FSM,Micronesia (Federated States of),TETANUS,TTCV4,2018.0,0.06666666666666667,0.0,-0.06666666666666667,-100.0
FSM,Micronesia (Federated States of),TETANUS,TTCV5,2018.0,0.06666666666666667,0.0,-0.06666666666666667,-100.0
FSM,Micronesia (Federated States of),TETANUS,TTCV6,2018.0,0.06666666666666667,0.0,-0.06666666666666667,-100.0
GAB,Gabon,TETANUS,TT2PLUS,1983.0,51.5,7.9491525423728815,-43.55084745762712,-84.56475234490703
GAB,Gabon,TETANUS,TTCV4,2018.0,14.0,3.0,-11.0,-78.57142857142857
GAB,Gabon,TETANUS,TTCV5,2018.0,14.0,3.0,-11.0,-78.57142857142857
GAB,Gabon,TETANUS,TTCV6,2018.0,14.0,3.0,-11.0,-78.57142857142857
GBR,United Kingdom of Great Britain and Northern Ireland,TETANUS,TT2PLUS,1981.0,15.0,4.775,-10.225,-68.16666666666666
GBR,United Kingdom of Great Britain and Northern Ireland,TETANUS,TTCV4,2018.0,5.25,3.4,-1.85,-35.23809523809524
GBR,United Kingdom of Great Britain and Northern Ireland,TETANUS,TTCV5,2018.0,5.25,3.4,-1.85,-35.23809523809524
GBR,United Kingdom of Great Britain and Northern Ireland,TETANUS,TTCV6,2018.0,5.25,3.4,-1.85,-35.23809523809524
GEO,Georgia,TETANUS,DTPCV1,1992.0,1.0,2.365079365079365,1.3650793650793651,136.5079365079365
GEO,Georgia,TETANUS,TTCV4,2018.0,2.509433962264151,1.5,-1.009433962264151,-40.225563909774436
GEO,Georgia,TETANUS,TTCV5,2018.0,2.509433962264151,1.5,-1.009433962264151,-40.225563909774436
GEO,Georgia,TETANUS,TTCV6,2018.0,2.509433962264151,1.5,-1.009433962264151,-40.225563909774436
GHA,Ghana,TETANUS,TTCV4,2018.0,285.66101694915255,107.6,-178.06101694915256,-62.33297733475733
GHA,Ghana,TETANUS,TTCV5,2018.0,285.66101694915255,107.6,-178.06101694915256,-62.33297733475733
GHA,Ghana,TETANUS,TTCV6,2018.0,285.66101694915255,107.6,-178.06101694915256,-62.33297733475733
GIN,Guinea,TETANUS,TT2PLUS,1986.0,430.57142857142856,179.58461538461538,-250.98681318681318,-58.291562452146394
GIN,Guinea,TETANUS,TTCV4,2018.0,223.33333333333334,107.25,-116.08333333333334,-51.97761194029851
GIN,Guinea,TETANUS,TTCV5,2018.0,223.33333333333334,107.25,-116.08333333333334,-51.97761194029851
GIN,Guinea,TETANUS,TTCV6,2018.0,223.33333333333334,107.25,-116.08333333333334,-51.97761194029851
GMB,Gambia,TETANUS,TT2PLUS,1981.0,567.0,20.885245901639344,-546.1147540983607,-96.31653511434932
GMB,Gambia,TETANUS,TTCV4,2018.0,35.25,0.8,-34.45,-97.73049645390071
GMB,Gambia,TETANUS,TTCV5,2018.0,35.25,0.8,-34.45,-97.73049645390071
GMB,Gambia,TETANUS,TTCV6,2018.0,35.25,0.8,-34.45,-97.73049645390071
GNB,Guinea-Bissau,TETANUS,TT2PLUS,1983.0,217.66666666666666,41.57142857142857,-176.09523809523807,-80.90133450010939
GNB,Guinea-Bissau,TETANUS,TTCV4,2018.0,56.301587301587304,1.6,-54.7015873015873,-97.15816182689596
GNB,Guinea-Bissau,TETANUS,TTCV5,2018.0,56.301587301587304,1.6,-54.7015873015873,-97.15816182689596
GNB,Guinea-Bissau,TETANUS,TTCV6,2018.0,56.301587301587304,1.6,-54.7015873015873,-97.15816182689596
GNQ,Equatorial Guinea,TETANUS,TT2PLUS,1985.0,18.0,4.629032258064516,-13.370967741935484,-74.2831541218638
GNQ,Equatorial Guinea,TETANUS,TTCV4,2018.0,5.519230769230769,3.0,-2.519230769230769,-45.644599303135884
GNQ,Equatorial Guinea,TETANUS,TTCV5,2018.0,5.519230769230769,3.0,-2.519230769230769,-45.644599303135884
GNQ,Equatorial Guinea,TETANUS,TTCV6,2018.0,5.519230769230769,3.0,-2.519230769230769,-45.644599303135884
GRC,Greece,TETANUS,TTCV4,2018.0,4.46969696969697,1.5,-2.9696969696969697,-66.44067796610169
GRC,Greece,TETANUS,TTCV5,2018.0,4.46969696969697,1.5,-2.9696969696969697,-66.44067796610169
GRC,Greece,TETANUS,TTCV6,2018.0,4.46969696969697,1.5,-2.9696969696969697,-66.44067796610169
GRD,Grenada,TETANUS,TTCV4,2018.0,0.32894736842105265,0.0,-0.32894736842105265,-100.0
GRD,Grenada,TETANUS,TTCV5,2018.0,0.32894736842105265,0.0,-0.32894736842105265,-100.0
GRD,Grenada,TETANUS,TTCV6,2018.0,0.32894736842105265,0.0,-0.32894736842105265,-100.0
GTM,Guatemala,TETANUS,TTCV4,2018.0,23.263157894736842,0.4166666666666667,-22.846491228070175,-98.20889894419305
GTM,Guatemala,TETANUS,TTCV5,2018.0,23.263157894736842,0.4166666666666667,-22.846491228070175,-98.20889894419305
GTM,Guatemala,TETANUS,TTCV6,2018.0,23.263157894736842,0.4166666666666667,-22.846491228070175,-98.20889894419305
GUM,Guam,TETANUS,DTPCV1,2000.0,0.18421052631578946,0.0,-0.18421052631578946,-100.0
GUM,Guam,TETANUS,DTPCV3,1981.0,0.0,0.10144927536231885,0.10144927536231885,
GUM,Guam,TETANUS,TT2PLUS,1981.0,0.0,0.10144927536231885,0.10144927536231885,
GUM,Guam,TETANUS,TTCV4,2018.0,0.10606060606060606,0.0,-0.10606060606060606,-100.0
GUM,Guam,TETANUS,TTCV5,2018.0,0.10606060606060606,0.0,-0.10606060606060606,-100.0
GUM,Guam,TETANUS,TTCV6,2018.0,0.10606060606060606,0.0,-0.10606060606060606,-100.0
GUY,Guyana,TETANUS,TTCV4,2018.0,82.98648648648648,0.0,-82.98648648648648,-100.0
GUY,Guyana,TETANUS,TTCV5,2018.0,82.98648648648648,0.0,-82.98648648648648,-100.0
GUY,Guyana,TETANUS,TTCV6,2018.0,82.98648648648648,0.0,-82.98648648648648,-100.0
HKG,"China, Hong Kong SAR",TETANUS,DTPCV1,2000.0,9.974358974358974,0.6923076923076923,-9.282051282051283,-93.05912596401029
HKG,"China, Hong Kong SAR",TETANUS,TTCV4,2018.0,6.257575757575758,0.25,-6.007575757575758,-96.00484261501211
HKG,"China, Hong Kong SAR",TETANUS,TTCV5,2018.0,6.257575757575758,0.25,-6.007575757575758,-96.00484261501211
HKG,"China, Hong Kong SAR",TETANUS,TTCV6,2018.0,6.257575757575758,0.25,-6.007575757575758,-96.00484261501211
HND,Honduras,TETANUS,TTCV4,2018.0,15.197368421052632,7.083333333333333,-8.114035087719298,-53.39105339105339
HND,Honduras,TETANUS,TTCV5,2018.0,15.197368421052632,7.083333333333333,-8.114035087719298,-53.39105339105339
HND,Honduras,TETANUS,TTCV6,2018.0,15.197368421052632,7.083333333333333,-8.114035087719298,-53.39105339105339
HRV,Croatia,TETANUS,DTPCV1,1992.0,8.5,3.225806451612903,-5.274193548387097,-62.04933586337761
HRV,Croatia,TETANUS,TTCV4,2018.0,4.076923076923077,0.4166666666666667,-3.66025641025641,-89.77987421383648
HRV,Croatia,TETANUS,TTCV5,2018.0,4.076923076923077,0.4166666666666667,-3.66025641025641,-89.77987421383648
HRV,Croatia,TETANUS,TTCV6,2018.0,4.076923076923077,0.4166666666666667,-3.66025641025641,-89.77987421383648
HTI,Haiti,TETANUS,TTCV4,2018.0,74.54237288135593,35.5,-39.04237288135593,-52.376080036380166
HTI,Haiti,TETANUS,TTCV5,2018.0,74.54237288135593,35.5,-39.04237288135593,-52.376080036380166
HTI,Haiti,TETANUS,TTCV6,2018.0,74.54237288135593,35.5,-39.04237288135593,-52.376080036380166
HUN,Hungary,TETANUS,TTCV4,2018.0,7.527027027027027,1.0833333333333333,-6.443693693693694,-85.60742070616398
HUN,Hungary,TETANUS,TTCV5,2018.0,7.527027027027027,1.0833333333333333,-6.443693693693694,-85.60742070616398
HUN,Hungary,TETANUS,TTCV6,2018.0,7.527027027027027,1.0833333333333333,-6.443693693693694,-85.60742070616398
IDN,Indonesia,TETANUS,TTCV4,2018.0,1464.0428571428572,275.54545454545456,-1188.4974025974027,-81.17914013233238
IDN,Indonesia,TETANUS,TTCV5,2018.0,1464.0428571428572,275.54545454545456,-1188.4974025974027,-81.17914013233238
IDN,Indonesia,TETANUS,TTCV6,2018.0,1464.0428571428572,275.54545454545456,-1188.4974025974027,-81.17914013233238
IND,India,TETANUS,TTCV4,2018.0,9380.772727272728,1444.4166666666667,-7936.356060606061,-84.60237009615089
IND,India,TETANUS,TTCV5,2018.0,9380.772727272728,1444.4166666666667,-7936.356060606061,-84.60237009615089
IND,India,TETANUS,TTCV6,2018.0,9380.772727272728,1444.4166666666667,-7936.356060606061,-84.60237009615089
IRL,Ireland,TETANUS,TTCV4,2018.0,0.22388059701492538,0.0,-0.22388059701492538,-100.0
IRL,Ireland,TETANUS,TTCV5,2018.0,0.22388059701492538,0.0,-0.22388059701492538,-100.0
IRL,Ireland,TETANUS,TTCV6,2018.0,0.22388059701492538,0.0,-0.22388059701492538,-100.0
IRN,Iran (Islamic Republic of),TETANUS,TTCV4,2018.0,42.391304347826086,2.3333333333333335,-40.05797101449275,-94.4957264957265
IRN,Iran (Islamic Republic of),TETANUS,TTCV5,2018.0,42.391304347826086,2.3333333333333335,-40.05797101449275,-94.4957264957265
IRN,Iran (Islamic Republic of),TETANUS,TTCV6,2018.0,42.391304347826086,2.3333333333333335,-40.05797101449275,-94.4957264957265
IRQ,Iraq,TETANUS,TTCV4,2018.0,254.22058823529412,7.454545454545454,-246.76604278074865,-97.06768617510794
IRQ,Iraq,TETANUS,TTCV5,2018.0,254.22058823529412,7.454545454545454,-246.76604278074865,-97.06768617510794
IRQ,Iraq,TETANUS,TTCV6,2018.0,254.22058823529412,7.454545454545454,-246.76604278074865,-97.06768617510794
ISL,Iceland,TETANUS,TT2PLUS,1981.0,0.0,0.0,0.0,
ISL,Iceland,TETANUS,TTCV4,2018.0,0.0,0.0,0.0,
ISL,Iceland,TETANUS,TTCV5,2018.0,0.0,0.0,0.0,
ISL,Iceland,TETANUS,TTCV6,2018.0,0.0,0.0,0.0,
ISR,Israel,TETANUS,TTCV4,2018.0,0.6756756756756757,0.125,-0.5506756756756757,-81.5
ISR,Israel,TETANUS,TTCV5,2018.0,0.6756756756756757,0.125,-0.5506756756756757,-81.5
ISR,Israel,TETANUS,TTCV6,2018.0,0.6756756756756757,0.125,-0.5506756756756757,-81.5
ITA,Italy,TETANUS,TT2PLUS,1983.0,94.16666666666667,38.76923076923077,-55.397435897435905,-58.82913546630362
ITA,Italy,TETANUS,TTCV4,2018.0,48.79032258064516,6.666666666666667,-42.123655913978496,-86.33608815426997
ITA,Italy,TETANUS,TTCV5,2018.0,48.79032258064516,6.666666666666667,-42.123655913978496,-86.33608815426997
ITA,Italy,TETANUS,TTCV6,2018.0,48.79032258064516,6.666666666666667,-42.123655913978496,-86.33608815426997
JAM,Jamaica,TETANUS,TTCV4,2018.0,3.3289473684210527,0.16666666666666666,-3.162280701754386,-94.99341238471673
JAM,Jamaica,TETANUS,TTCV5,2018.0,3.3289473684210527,0.16666666666666666,-3.162280701754386,-94.99341238471673
JAM,Jamaica,TETANUS,TTCV6,2018.0,3.3289473684210527,0.16666666666666666,-3.162280701754386,-94.99341238471673
JOR,Jordan,TETANUS,TTCV4,2018.0,6.486486486486487,0.0,-6.486486486486487,-100.0
JOR,Jordan,TETANUS,TTCV5,2018.0,6.486486486486487,0.0,-6.486486486486487,-100.0
JOR,Jordan,TETANUS,TTCV6,2018.0,6.486486486486487,0.0,-6.486486486486487,-100.0
JPN,Japan,TETANUS,TTCV4,2018.0,56.904761904761905,57.125,0.2202380952380949,0.3870292887029283
JPN,Japan,TETANUS,TTCV5,2018.0,56.904761904761905,57.125,0.2202380952380949,0.3870292887029283
JPN,Japan,TETANUS,TTCV6,2018.0,56.904761904761905,57.125,0.2202380952380949,0.3870292887029283
KAZ,Kazakhstan,TETANUS,DTPCV1,1992.0,8.0,2.2542372881355934,-5.745762711864407,-71.82203389830508
KAZ,Kazakhstan,TETANUS,TTCV4,2018.0,2.6792452830188678,0.875,-1.8042452830188678,-67.34154929577466
KAZ,Kazakhstan,TETANUS,TTCV5,2018.0,2.6792452830188678,0.875,-1.8042452830188678,-67.34154929577466
KAZ,Kazakhstan,TETANUS,TTCV6,2018.0,2.6792452830188678,0.875,-1.8042452830188678,-67.34154929577466
KEN,Kenya,TETANUS,TT2PLUS,1985.0,2295.5,424.35087719298247,-1871.1491228070176,-81.51379319568798
KEN,Kenya,TETANUS,TTCV4,2018.0,559.074074074074,863.4444444444445,304.37037037037044,54.44186816826766
KEN,Kenya,TETANUS,TTCV5,2018.0,559.074074074074,863.4444444444445,304.37037037037044,54.44186816826766
KEN,Kenya,TETANUS,TTCV6,2018.0,559.074074074074,863.4444444444445,304.37037037037044,54.44186816826766
KGZ,Kyrgyzstan,TETANUS,DTPCV1,1992.0,3.0,0.275,-2.725,-90.83333333333333
KGZ,Kyrgyzstan,TETANUS,TTCV4,2018.0,0.4375,0.0,-0.4375,-100.0
KGZ,Kyrgyzstan,TETANUS,TTCV5,2018.0,0.4375,0.0,-0.4375,-100.0
KGZ,Kyrgyzstan,TETANUS,TTCV6,2018.0,0.4375,0.0,-0.4375,-100.0
KHM,Cambodia,TETANUS,TT2PLUS,1983.0,1969.0,205.30882352941177,-1763.6911764705883,-89.57293938398112
KHM,Cambodia,TETANUS,TTCV4,2018.0,334.9830508474576,8.666666666666666,-326.3163841807909,-97.41280442555488
KHM,Cambodia,TETANUS,TTCV5,2018.0,334.9830508474576,8.666666666666666,-326.3163841807909,-97.41280442555488
KHM,Cambodia,TETANUS,TTCV6,2018.0,334.9830508474576,8.666666666666666,-326.3163841807909,-97.41280442555488
KIR,Kiribati,TETANUS,TTCV4,2018.0,2.129032258064516,0.0,-2.129032258064516,-100.0
KIR,Kiribati,TETANUS,TTCV5,2018.0,2.129032258064516,0.0,-2.129032258064516,-100.0
KIR,Kiribati,TETANUS,TTCV6,2018.0,2.129032258064516,0.0,-2.129032258064516,-100.0
KNA,Saint Kitts and Nevis,TETANUS,TTCV4,2018.0,0.08,0.0,-0.08,-100.0
KNA,Saint Kitts and Nevis,TETANUS,TTCV5,2018.0,0.08,0.0,-0.08,-100.0
KNA,Saint Kitts and Nevis,TETANUS,TTCV6,2018.0,0.08,0.0,-0.08,-100.0
KOR,Republic of Korea,TETANUS,TTCV4,2018.0,7.066666666666666,15.0,7.933333333333334,112.26415094339623
KOR,Republic of Korea,TETANUS,TTCV5,2018.0,7.066666666666666,15.0,7.933333333333334,112.26415094339623
KOR,Republic of Korea,TETANUS,TTCV6,2018.0,7.066666666666666,15.0,7.933333333333334,112.26415094339623
KWT,Kuwait,TETANUS,TTCV4,2018.0,1.2592592592592593,0.3333333333333333,-0.925925925925926,-73.52941176470588
KWT,Kuwait,TETANUS,TTCV5,2018.0,1.2592592592592593,0.3333333333333333,-0.925925925925926,-73.52941176470588
KWT,Kuwait,TETANUS,TTCV6,2018.0,1.2592592592592593,0.3333333333333333,-0.925925925925926,-73.52941176470588
LAO,Lao People's Democratic Republic,TETANUS,TT2PLUS,1981.0,1015.0,28.465753424657535,-986.5342465753424,-97.19549227343275
LAO,Lao People's Democratic Republic,TETANUS,TTCV4,2018.0,47.064516129032256,14.583333333333334,-32.48118279569892,-69.01416495316425
LAO,Lao People's Democratic Republic,TETANUS,TTCV5,2018.0,47.064516129032256,14.583333333333334,-32.48118279569892,-69.01416495316425
LAO,Lao People's Democratic Republic,TETANUS,TTCV6,2018.0,47.064516129032256,14.583333333333334,-32.48118279569892,-69.01416495316425
LBN,Lebanon,TETANUS,TTCV4,2018.0,1.6666666666666667,1.5,-0.16666666666666674,-10.000000000000004
LBN,Lebanon,TETANUS,TTCV5,2018.0,1.6666666666666667,1.5,-0.16666666666666674,-10.000000000000004
LBN,Lebanon,TETANUS,TTCV6,2018.0,1.6666666666666667,1.5,-0.16666666666666674,-10.000000000000004
LBR,Liberia,TETANUS,TT2PLUS,1981.0,257.0,50.8421052631579,-206.1578947368421,-80.2170796641409
LBR,Liberia,TETANUS,TTCV4,2018.0,65.57446808510639,27.5,-38.07446808510639,-58.06294613887086
LBR,Liberia,TETANUS,TTCV5,2018.0,65.57446808510639,27.5,-38.07446808510639,-58.06294613887086
LBR,Liberia,TETANUS,TTCV6,2018.0,65.57446808510639,27.5,-38.07446808510639,-58.06294613887086
LBY,Libya,TETANUS,TTCV4,2018.0,6.122448979591836,0.0,-6.122448979591836,-100.0
LBY,Libya,TETANUS,TTCV5,2018.0,6.122448979591836,0.0,-6.122448979591836,-100.0
LBY,Libya,TETANUS,TTCV6,2018.0,6.122448979591836,0.0,-6.122448979591836,-100.0
LCA,Saint Lucia,TETANUS,TTCV4,2018.0,0.32,0.08333333333333333,-0.2366666666666667,-73.95833333333334
LCA,Saint Lucia,TETANUS,TTCV5,2018.0,0.32,0.08333333333333333,-0.2366666666666667,-73.95833333333334
LCA,Saint Lucia,TETANUS,TTCV6,2018.0,0.32,0.08333333333333333,-0.2366666666666667,-73.95833333333334
LKA,Sri Lanka,TETANUS,TTCV4,2018.0,118.61333333333333,1.8,-116.81333333333333,-98.48246402877699
LKA,Sri Lanka,TETANUS,TTCV5,2018.0,118.61333333333333,1.8,-116.81333333333333,-98.48246402877699
LKA,Sri Lanka,TETANUS,TTCV6,2018.0,118.61333333333333,1.8,-116.81333333333333,-98.48246402877699
LSO,Lesotho,TETANUS,TT2PLUS,1981.0,1.0,1.4242424242424243,0.4242424242424243,42.42424242424243
LSO,Lesotho,TETANUS,TTCV4,2018.0,1.5573770491803278,0.0,-1.5573770491803278,-100.0
LSO,Lesotho,TETANUS,TTCV5,2018.0,1.5573770491803278,0.0,-1.5573770491803278,-100.0
LSO,Lesotho,TETANUS,TTCV6,2018.0,1.5573770491803278,0.0,-1.5573770491803278,-100.0
LTU,Lithuania,TETANUS,DTPCV1,1992.0,0.5,0.90625,0.40625,81.25
LTU,Lithuania,TETANUS,TTCV4,2018.0,1.0,0.4166666666666667,-0.5833333333333333,-58.33333333333333
LTU,Lithuania,TETANUS,TTCV5,2018.0,1.0,0.4166666666666667,-0.5833333333333333,-58.33333333333333
LTU,Lithuania,TETANUS,TTCV6,2018.0,1.0,0.4166666666666667,-0.5833333333333333,-58.33333333333333
LUX,Luxembourg,TETANUS,TT2PLUS,1983.0,0.16666666666666666,0.12698412698412698,-0.03968253968253968,-23.809523809523807
LUX,Luxembourg,TETANUS,TTCV4,2018.0,0.15,0.0,-0.15,-100.0
LUX,Luxembourg,TETANUS,TTCV5,2018.0,0.15,0.0,-0.15,-100.0
LUX,Luxembourg,TETANUS,TTCV6,2018.0,0.15,0.0,-0.15,-100.0
LVA,Latvia,TETANUS,DTPCV1,1992.0,3.0,0.3888888888888889,-2.611111111111111,-87.03703703703704
LVA,Latvia,TETANUS,TTCV4,2018.0,0.5869565217391305,0.0,-0.5869565217391305,-100.0
LVA,Latvia,TETANUS,TTCV5,2018.0,0.5869565217391305,0.0,-0.5869565217391305,-100.0
LVA,Latvia,TETANUS,TTCV6,2018.0,0.5869565217391305,0.0,-0.5869565217391305,-100.0
MAC,"China, Macao SAR",TETANUS,DTPCV1,2000.0,1.0,0.0,-1.0,-100.0
MAC,"China, Macao SAR",TETANUS,DTPCV3,1982.0,4.0,0.373134328358209,-3.626865671641791,-90.67164179104478
MAC,"China, Macao SAR",TETANUS,TT2PLUS,1982.0,4.0,0.373134328358209,-3.626865671641791,-90.67164179104478
MAC,"China, Macao SAR",TETANUS,TTCV4,2018.0,0.5178571428571429,0.0,-0.5178571428571429,-100.0
MAC,"China, Macao SAR",TETANUS,TTCV5,2018.0,0.5178571428571429,0.0,-0.5178571428571429,-100.0
MAC,"China, Macao SAR",TETANUS,TTCV6,2018.0,0.5178571428571429,0.0,-0.5178571428571429,-100.0
MAR,Morocco,TETANUS,TT2PLUS,1981.0,81.0,46.92424242424242,-34.07575757575758,-42.068836513280964
MAR,Morocco,TETANUS,TTCV4,2018.0,48.44615384615385,14.5,-33.94615384615385,-70.06986344871387
MAR,Morocco,TETANUS,TTCV5,2018.0,48.44615384615385,14.5,-33.94615384615385,-70.06986344871387
MAR,Morocco,TETANUS,TTCV6,2018.0,48.44615384615385,14.5,-33.94615384615385,-70.06986344871387
MCO,Monaco,TETANUS,TT2PLUS,1988.0,0.0,0.03571428571428571,0.03571428571428571,
MCO,Monaco,TETANUS,TTCV4,2018.0,0.02564102564102564,0.0,-0.02564102564102564,-100.0
MCO,Monaco,TETANUS,TTCV5,2018.0,0.02564102564102564,0.0,-0.02564102564102564,-100.0
MCO,Monaco,TETANUS,TTCV6,2018.0,0.02564102564102564,0.0,-0.02564102564102564,-100.0
MDA,Republic of Moldova,TETANUS,DTPCV1,1992.0,2.0,0.265625,-1.734375,-86.71875
MDA,Republic of Moldova,TETANUS,TTCV4,2018.0,0.35185185185185186,0.16666666666666666,-0.1851851851851852,-52.63157894736843
MDA,Republic of Moldova,TETANUS,TTCV5,2018.0,0.35185185185185186,0.16666666666666666,-0.1851851851851852,-52.63157894736843
MDA,Republic of Moldova,TETANUS,TTCV6,2018.0,0.35185185185185186,0.16666666666666666,-0.1851851851851852,-52.63157894736843
MDG,Madagascar,TETANUS,TTCV4,2018.0,166.52380952380952,62.25,-104.27380952380952,-62.617958249928506
MDG,Madagascar,TETANUS,TTCV5,2018.0,166.52380952380952,62.25,-104.27380952380952,-62.617958249928506
MDG,Madagascar,TETANUS,TTCV6,2018.0,166.52380952380952,62.25,-104.27380952380952,-62.617958249928506
MDV,Maldives,TETANUS,TTCV4,2018.0,1.4067796610169492,0.0,-1.4067796610169492,-100.0
MDV,Maldives,TETANUS,TTCV5,2018.0,1.4067796610169492,0.0,-1.4067796610169492,-100.0
MDV,Maldives,TETANUS,TTCV6,2018.0,1.4067796610169492,0.0,-1.4067796610169492,-100.0
MEX,Mexico,TETANUS,TTCV4,2018.0,102.75,12.75,-90.0,-87.59124087591242
MEX,Mexico,TETANUS,TTCV5,2018.0,102.75,12.75,-90.0,-87.59124087591242
MEX,Mexico,TETANUS,TTCV6,2018.0,102.75,12.75,-90.0,-87.59124087591242
MHL,Marshall Islands,TETANUS,TT2PLUS,1987.0,0.0,0.02040816326530612,0.02040816326530612,
MHL,Marshall Islands,TETANUS,TTCV4,2018.0,0.017241379310344827,0.0,-0.017241379310344827,-100.0
MHL,Marshall Islands,TETANUS,TTCV5,2018.0,0.017241379310344827,0.0,-0.017241379310344827,-100.0
MHL,Marshall Islands,TETANUS,TTCV6,2018.0,0.017241379310344827,0.0,-0.017241379310344827,-100.0
MKD,North Macedonia,TETANUS,DTPCV1,1993.0,0.75,0.37037037037037035,-0.37962962962962965,-50.617283950617285
MKD,North Macedonia,TETANUS,TTCV4,2018.0,0.46938775510204084,0.0,-0.46938775510204084,-100.0
MKD,North Macedonia,TETANUS,TTCV5,2018.0,0.46938775510204084,0.0,-0.46938775510204084,-100.0
MKD,North Macedonia,TETANUS,TTCV6,2018.0,0.46938775510204084,0.0,-0.46938775510204084,-100.0
MLI,Mali,TETANUS,TT2PLUS,1981.0,294.0,113.11111111111111,-180.88888888888889,-61.52683295540439
